image_filename,steering_angle
frame_00000.png,52.1619724391353
frame_00001.png,26.747602027360383
frame_00002.png,13.972618582918482
frame_00003.png,7.450337027717805
frame_00004.png,4.059843501757153
frame_00005.png,2.295371304718034
frame_00006.png,1.47070005887972
frame_00007.png,0.9855570717304388
frame_00008.png,0.7847575619872401
frame_00009.png,0.612387482821623
frame_00010.png,0.5374395789189151
frame_00011.png,0.5285300385302278
frame_00012.png,0.5353231008297257
frame_00013.png,0.5461002272085566
frame_00014.png,0.6104256118823799
frame_00015.png,0.6045988012878141
frame_00016.png,0.5774998550136119
frame_00017.png,0.5591166938145591
frame_00018.png,0.528048240676013
frame_00019.png,0.6011698286237973
frame_00020.png,0.5664632150380783
frame_00021.png,0.6087071320515648
frame_00022.png,0.6529358282897959
frame_00023.png,0.720993274542181
frame_00024.png,0.6976675341190998
frame_00025.png,0.7435807250053571
frame_00026.png,0.6504462259287636
frame_00027.png,0.6528005868640762
frame_00028.png,0.6197896550340289
frame_00029.png,0.7299981592015187
frame_00030.png,1.186905138299374
frame_00031.png,0.47478449968263026
frame_00032.png,0.6521127844937511
frame_00033.png,0.7071960545456591
frame_00034.png,0.7629744878714135
frame_00035.png,0.7681132909844636
frame_00036.png,0.7854221357237563
frame_00037.png,0.8282614027356715
frame_00038.png,0.7509915864215103
frame_00039.png,0.7243431069732268
frame_00040.png,0.7546134566147473
frame_00041.png,0.8036007595545925
frame_00042.png,0.7295782990190205
frame_00043.png,0.8041899298642363
frame_00044.png,0.8842408281316225
frame_00045.png,0.7823810971171512
frame_00046.png,0.8714619894836262
frame_00047.png,0.7831132293054325
frame_00048.png,0.8237098909330286
frame_00049.png,0.8304596994384141
frame_00050.png,1.0978205166757342
frame_00051.png,0.6227947396161924
frame_00052.png,0.6966362906649451
frame_00053.png,0.7366304499484884
frame_00054.png,0.8342298456321076
frame_00055.png,0.7938388922816757
frame_00056.png,0.8623468442930005
frame_00057.png,0.9051585219357208
frame_00058.png,0.9253545339887936
frame_00059.png,0.8558380672056785
frame_00060.png,0.9114370477269376
frame_00061.png,0.895041104742633
frame_00062.png,0.8307657991439215
frame_00063.png,0.8514818050370352
frame_00064.png,0.8561048476778765
frame_00065.png,0.9524943995524395
frame_00066.png,0.887032677917057
frame_00067.png,0.8674865667660385
frame_00068.png,0.9178361224178759
frame_00069.png,0.8584438245597112
frame_00070.png,0.8794269856842021
frame_00071.png,0.9751263048370291
frame_00072.png,1.3096847488668173
frame_00073.png,0.7532179955931468
frame_00074.png,0.8461542080198741
frame_00075.png,0.8301137312870424
frame_00076.png,0.8728788645851779
frame_00077.png,0.8850985727713323
frame_00078.png,0.8629851809398958
frame_00079.png,0.8179133336753921
frame_00080.png,0.8080855915234793
frame_00081.png,0.8099422573891459
frame_00082.png,1.103926705064783
frame_00083.png,0.7261213574014362
frame_00084.png,0.7881885551360186
frame_00085.png,0.8383154546703921
frame_00086.png,0.9086425569855465
frame_00087.png,0.9061704609389423
frame_00088.png,0.86663176460238
frame_00089.png,0.9084519825519095
frame_00090.png,0.9724061171011684
frame_00091.png,0.9727101139448124
frame_00092.png,0.8683830374693116
frame_00093.png,0.9173148633659225
frame_00094.png,0.9270990221489528
frame_00095.png,1.0086163310478655
frame_00096.png,1.0582566098151363
frame_00097.png,1.0287030610031906
frame_00098.png,1.078126074405219
frame_00099.png,52.713463931531706
frame_00100.png,26.962426564361635
frame_00101.png,14.018041115073235
frame_00102.png,7.424609601725751
frame_00103.png,4.062256533482014
frame_00104.png,2.2851587203117703
frame_00105.png,1.4137287624998052
frame_00106.png,0.9655306745873915
frame_00107.png,0.7598150374097272
frame_00108.png,0.6375042745624228
frame_00109.png,0.5270462854074836
frame_00110.png,0.5729359966284846
frame_00111.png,0.5987469099993703
frame_00112.png,0.6098869440507514
frame_00113.png,0.6341491819408234
frame_00114.png,0.6500503175095588
frame_00115.png,0.6468970642679907
frame_00116.png,0.6678834657160593
frame_00117.png,0.6643585983259812
frame_00118.png,0.5880871725870392
frame_00119.png,0.6560491748269954
frame_00120.png,0.6177631678249227
frame_00121.png,0.6265903746416925
frame_00122.png,0.687817265308921
frame_00123.png,0.6423358228424775
frame_00124.png,1.1371580381761648
frame_00125.png,0.4496954743209699
frame_00126.png,0.541793677295641
frame_00127.png,0.660127828862909
frame_00128.png,0.6478321933821178
frame_00129.png,0.7442243545878426
frame_00130.png,0.7078564849480486
frame_00131.png,0.6770735022927625
frame_00132.png,0.7072588086410448
frame_00133.png,0.7599510274429151
frame_00134.png,0.7842206792880323
frame_00135.png,1.0871422348945923
frame_00136.png,0.5151714107320515
frame_00137.png,0.5833512659166815
frame_00138.png,0.6625639075573319
