image_filename,steering_angle
frame_00000.png,-0.0
frame_00001.png,-0.0
frame_00002.png,-0.0
frame_00003.png,-0.0
frame_00004.png,-0.0
frame_00005.png,-0.0
frame_00006.png,-0.0
frame_00007.png,-0.0
frame_00008.png,-0.0
frame_00009.png,-0.0
frame_00010.png,-0.0
frame_00011.png,-0.0
frame_00012.png,-0.0
frame_00013.png,-0.0
frame_00014.png,-0.0
frame_00015.png,-0.0
frame_00016.png,-0.0
frame_00017.png,-0.0
frame_00018.png,-0.0
frame_00019.png,-0.0
frame_00020.png,-0.0
frame_00021.png,-0.0
frame_00022.png,-0.0
frame_00023.png,-0.0
frame_00024.png,-0.0
frame_00025.png,-0.0
frame_00026.png,-0.0
frame_00027.png,-0.0
frame_00028.png,-0.0
frame_00029.png,-0.0
frame_00030.png,-0.0
frame_00031.png,-0.0
frame_00032.png,0.0018363580239565637
frame_00033.png,0.0036727160479131274
frame_00034.png,0.005509074071869691
frame_00035.png,0.007345432095826255
frame_00036.png,0.009181790119782818
frame_00037.png,0.011018148143739382
frame_00038.png,0.012854506167695946
frame_00039.png,0.016247733976211976
frame_00040.png,0.019640961784728007
frame_00041.png,0.023034189593244037
frame_00042.png,0.026427417401760068
frame_00043.png,0.0298206452102761
frame_00044.png,0.03321387301879213
frame_00045.png,0.03660710082730816
frame_00046.png,0.040000328635824194
frame_00047.png,0.043393556444340224
frame_00048.png,0.046786784252856255
frame_00049.png,0.050180012061372285
frame_00050.png,0.053573239869888316
frame_00051.png,0.05807022924706189
frame_00052.png,0.06256721862423546
frame_00053.png,0.06706420800140904
frame_00054.png,0.07156119737858262
frame_00055.png,0.07605818675575621
frame_00056.png,0.08055517613292978
frame_00057.png,0.08505216551010336
frame_00058.png,0.08954915488727694
frame_00059.png,0.09404614426445052
frame_00060.png,0.09854313364162409
frame_00061.png,0.10304012301879767
frame_00062.png,0.10753711239597125
frame_00063.png,0.11203410177314482
frame_00064.png,0.1165310911503184
frame_00065.png,0.12102808052749198
frame_00066.png,0.12552506990466555
frame_00067.png,0.13002205928183913
frame_00068.png,0.1345190486590127
frame_00069.png,0.13901603803618628
frame_00070.png,0.14351302741335986
frame_00071.png,0.14801001679053344
frame_00072.png,0.15250700616770702
frame_00073.png,0.1570039955448806
frame_00074.png,0.16150098492205417
frame_00075.png,0.16599797429922775
frame_00076.png,0.17049496367640132
frame_00077.png,0.17705060385555954
frame_00078.png,0.18360624403471776
frame_00079.png,0.19016188421387598
frame_00080.png,0.1967175243930342
frame_00081.png,0.2032731645721924
frame_00082.png,0.21178674288755703
frame_00083.png,0.22030032120292165
frame_00084.png,0.22881389951828623
frame_00085.png,0.23732747783365085
frame_00086.png,0.24584105614901547
frame_00087.png,0.25435463446438006
frame_00088.png,0.2628682127797447
frame_00089.png,0.2713817910951093
frame_00090.png,0.27989536941047394
frame_00091.png,0.2884089477258385
frame_00092.png,0.2969225260412031
frame_00093.png,0.30543610435656776
frame_00094.png,0.31394968267193235
frame_00095.png,0.322463260987297
frame_00096.png,0.3309768393026616
frame_00097.png,0.33949041761802623
frame_00098.png,0.3480039959333908
frame_00099.png,0.3565175742487554
frame_00100.png,0.36503115256412005
frame_00101.png,0.37354473087948464
frame_00102.png,0.3820583091948493
frame_00103.png,0.3905718875102139
frame_00104.png,0.39908546582557847
frame_00105.png,0.4075990441409431
frame_00106.png,0.4161126224563077
frame_00107.png,0.42462620077167235
frame_00108.png,0.43313977908703694
frame_00109.png,0.4416533574024015
frame_00110.png,0.45016693571776617
frame_00111.png,0.45868051403313076
frame_00112.png,0.4671940923484954
frame_00113.png,0.47570767066386
frame_00114.png,0.4842212489792246
frame_00115.png,0.4945944138070445
frame_00116.png,0.5049675786348644
frame_00117.png,0.5153407434626843
frame_00118.png,0.5257139082905041
frame_00119.png,0.536087073118324
frame_00120.png,0.546460237946144
frame_00121.png,0.5568334027739639
frame_00122.png,0.5672065676017838
frame_00123.png,0.5775797324296036
frame_00124.png,0.5879528972574235
frame_00125.png,0.5983260620852434
frame_00126.png,0.6086992269130633
frame_00127.png,0.6177657174350941
frame_00128.png,0.6268322079571249
frame_00129.png,0.6358986984791557
frame_00130.png,0.6449651890011865
frame_00131.png,0.6540316795232173
frame_00132.png,0.6630981700452481
frame_00133.png,0.6721646605672789
frame_00134.png,0.6812311510893097
frame_00135.png,0.6891414632172769
frame_00136.png,0.6970517753452441
frame_00137.png,0.7049620874732114
frame_00138.png,0.7128723996011787
frame_00139.png,0.7207827117291459
frame_00140.png,0.7286930238571131
frame_00141.png,0.7366033359850803
frame_00142.png,0.7445136481130477
frame_00143.png,0.7524239602410149
frame_00144.png,0.7603342723689821
frame_00145.png,0.7682445844969493
frame_00146.png,0.7761548966249165
frame_00147.png,0.7840652087528839
frame_00148.png,0.7919755208808511
frame_00149.png,0.7998858330088183
frame_00150.png,0.8077961451367855
frame_00151.png,0.8140078080470403
frame_00152.png,0.8202194709572951
frame_00153.png,0.8264311338675498
frame_00154.png,0.8326427967778045
frame_00155.png,0.8388544596880593
frame_00156.png,0.845066122598314
frame_00157.png,0.8512777855085688
frame_00158.png,0.8574894484188236
frame_00159.png,0.8652646112776381
frame_00160.png,0.8730397741364527
frame_00161.png,0.8808149369952674
frame_00162.png,0.888590099854082
frame_00163.png,0.8963652627128966
frame_00164.png,0.9041404255717111
frame_00165.png,0.9119155884305258
frame_00166.png,0.9196907512893404
frame_00167.png,0.927465914148155
frame_00168.png,0.9352410770069697
frame_00169.png,0.9430162398657842
frame_00170.png,0.9507914027245988
frame_00171.png,0.9585665655834135
frame_00172.png,0.9663417284422281
frame_00173.png,0.9741168913010427
frame_00174.png,0.9818920541598573
frame_00175.png,0.9896672170186719
frame_00176.png,0.9974423798774865
frame_00177.png,1.005217542736301
frame_00178.png,1.0129927055951158
frame_00179.png,1.0207678684539303
frame_00180.png,1.028543031312745
frame_00181.png,1.0363181941715596
frame_00182.png,1.044093357030374
frame_00183.png,-1.5533379449409894
frame_00184.png,-1.5455627820821747
frame_00185.png,-1.5377876192233602
frame_00186.png,-1.5300124563645454
frame_00187.png,-1.522237293505731
frame_00188.png,-1.5144621306469164
frame_00189.png,-1.5066869677881016
frame_00190.png,-1.498911804929287
frame_00191.png,-1.4911366420704724
frame_00192.png,-1.4833614792116578
frame_00193.png,-1.4755863163528433
frame_00194.png,-1.4678111534940286
frame_00195.png,-1.460035990635214
frame_00196.png,-1.4522608277763993
frame_00197.png,-1.4444856649175848
frame_00198.png,-1.4367105020587703
frame_00199.png,-1.4289353391999555
frame_00200.png,-1.421160176341141
frame_00201.png,-1.4133850134823263
frame_00202.png,-1.4056098506235117
